headline,snippet,web_url,lead_paragraph
"{u'main': u'Officials Encouraged by How Much of Canada City Spared by Wildfire', u'print_headline': u'Officials Encouraged by How Much of Canada City Spared by Wildfire'}","Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved....",https://www.nytimes.com/reuters/2016/05/09/world/americas/09reuters-canada-wildfire.html,"Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved."
{u'main': u'VAST CAPITAL NEEDS FORGED THE MERGER OF 2 CANADA BROKERS'},"In 1889 A.E. Ames founded a brokerage firm here bearing his name; in 1901 George Cox, Mr. Ames's father-in-law, founded a competing brokerage, Dominion Securities Ltd., which grew over the years into one of this country's leading firms.   That som...",https://www.nytimes.com/1981/06/12/business/vast-capital-needs-forged-the-merger-of-2-canada-brokers.html,"In 1889 A.E. Ames founded a brokerage firm here bearing his name; in 1901 George Cox, Mr. Ames's father-in-law, founded a competing brokerage, Dominion Securities Ltd., which grew over the years into one of this country's leading firms. That somewhat distant corporate kinship was recalled last week when the firms announced that A.E. Ames & Company Ltd. would merge with Dominion Securities, creating the largest brokerage house in Canada. The decision to join forces, officials of the two brokerages explained, resulted from the need for access to a substantial amount of capital to handle the increasingly large-scale underwriting projects here, especially in energy-related areas. Anthony S. Fell, president and chief executive officer of Dominion Securities who will have the same positions with the merged firm, Dominion Securities Ames Ltd., said on Monday that in terms of capitalization the new firm would rank No.1 in Canada, ''about 20 percent bigger than Wood Gundy Ltd.'' Wood Gundy has been the largest brokerage here for many years."
{u'main': u'Energy Partnership; Canada Still Wary About Entering A Comprehensive Accord With U.S. ENERGY ACCORD? CANADA IS WARY'},"OTTAWA, July 12 -- The unprecedented commitment of four American natural gas distributors to advance $75-million for exploration in the Canadian Arctic is an example in miniature of a mammoth transborder energy partnership that could unfold during...",https://query.nytimes.com/gst/abstract.html?res=9503E3DC1238EF34BC4B52DFB166838A669EDE,"OTTAWA, July 12 -- The unprecedented commitment of four American natural gas distributors to advance $75-million for exploration in the Canadian Arctic is an example in miniature of a mammoth transborder energy partnership that could unfold during the next decade."
{u'main': u'CANADIAN POLICY DRAWS U.S. MONEY; Low Inheritance Tax Makes Property Investments There Profitable Tax Explained CANADIAN POLICY DRAWS U.S. MONEY'},"Investors in Canadian real estate know as well as anyone that death and taxes are inevitable. But they have found that Canada's inheritance tax laws, while incapable of removing the sting of death for them, can at least reduce the bite of taxes fo...",https://query.nytimes.com/gst/abstract.html?res=9E03EEDE1130E23BBC4051DFB166838C649EDE,"Investors in Canadian real estate know as well as anyone that death and taxes are inevitable. But they have found that Canada's inheritance tax laws, while incapable of removing the sting of death for them, can at least reduce the bite of taxes for their heirs."
"{u'main': u'Officials Encouraged by How Much of Canada City Spared by Wildfire', u'print_headline': u'Officials Encouraged by How Much of Canada City Spared by Wildfire'}","Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved....",https://www.nytimes.com/reuters/2016/05/09/world/americas/09reuters-canada-wildfire.html,"Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved."
{u'main': u'VAST CAPITAL NEEDS FORGED THE MERGER OF 2 CANADA BROKERS'},"In 1889 A.E. Ames founded a brokerage firm here bearing his name; in 1901 George Cox, Mr. Ames's father-in-law, founded a competing brokerage, Dominion Securities Ltd., which grew over the years into one of this country's leading firms.   That som...",https://www.nytimes.com/1981/06/12/business/vast-capital-needs-forged-the-merger-of-2-canada-brokers.html,"In 1889 A.E. Ames founded a brokerage firm here bearing his name; in 1901 George Cox, Mr. Ames's father-in-law, founded a competing brokerage, Dominion Securities Ltd., which grew over the years into one of this country's leading firms. That somewhat distant corporate kinship was recalled last week when the firms announced that A.E. Ames & Company Ltd. would merge with Dominion Securities, creating the largest brokerage house in Canada. The decision to join forces, officials of the two brokerages explained, resulted from the need for access to a substantial amount of capital to handle the increasingly large-scale underwriting projects here, especially in energy-related areas. Anthony S. Fell, president and chief executive officer of Dominion Securities who will have the same positions with the merged firm, Dominion Securities Ames Ltd., said on Monday that in terms of capitalization the new firm would rank No.1 in Canada, ''about 20 percent bigger than Wood Gundy Ltd.'' Wood Gundy has been the largest brokerage here for many years."
{u'main': u'Canada Gas Discoveries Aid Commercial Outlook; Impact on Energy Supplies'},"CALGARY, Alberta, July 9--New discoveries of natural gas off the shores of Nova Scotia have increased the likelihood that reserves there are large enough to be commercially exploitable....",https://query.nytimes.com/gst/abstract.html?res=9E03E0DA1738E432A25753C1A9619C946890D6CF,"CALGARY, Alberta, July 9--New discoveries of natural gas off the shores of Nova Scotia have increased the likelihood that reserves there are large enough to be commercially exploitable."
"{u'main': u""CANADA REDUCING OIL GOING TO U.S.; 100,000-Barrel-a-Day Drop May Be Widened-End to Exports Planned by '82"", u'kicker': u'2'}","Canada, the largest single supplier of foreign oil to the United States, announced today that exports of crude oil to the United States market would be reduced by 100,000 barrels a day, effective Jan. 1....",https://query.nytimes.com/gst/abstract.html?res=9B0DE1DA143DE63BBC4B51DFB767838F669EDE,"Canada, the largest single supplier of foreign oil to the United States, announced today that exports of crude oil to the United States market would be reduced by 100,000 barrels a day, effective Jan. 1."
"{u'main': u'Stephen Harper, Former Prime Minister of Canada, Quits Politics', u'print_headline': u'Stephen Harper, Former Prime Minister of Canada, Says He Is Quitting Politics'}","Mr. Harper, whose governing coalition was soundly beaten in a general election last year, said he would give up his seat in Parliament and leave politics....",https://www.nytimes.com/2016/08/27/world/americas/canada-stephen-harper-quits.html,"Mr. Harper, whose governing coalition was soundly beaten in a general election last year, said he would give up his seat in Parliament and leave politics."
{u'main': u'Corporation Affairs; Sun Oil Unit Signs an Agreement For $80 Million Arctic Program California Standard Oil Plans New Insecticide Canadian Dollar Drop To Affect U.S. Gypsum Occidental Oil Well Producing in North Sea Geico Votes Dividend Sea Containers Purchase Gannett Directors Back $25 Million Credit'},effects of devaluation of Canadian dollar on earnings of US Gypsum Co noted (S)...,https://query.nytimes.com/gst/abstract.html?res=980DE1DB143DE034BC4053DFB467838D669EDE,
"{u'main': u'Giant Step on Energy; Canada Denies It, but She and U.S. Move Toward a Continental Accord Giant Step on Energy'}","CALGARY, Alberta, Nov. 27 Despite denials from Ottawa, the United States and Canada have taken a long first step toward a continental energy arrangement that is, con  trolled integration ......",https://query.nytimes.com/gst/abstract.html?res=9C01EED61F3EE034BC4051DFB767838B669EDE,"CALGARY, Alberta, Nov. 27 Despite denials from Ottawa, the United States and Canada have taken a long first step toward a continental energy arrangement that is, con trolled integration ..."
{u'main': u'TOPICS AND SIDELIGHTS OF THE DAY IN WALL STREET; Steel Meetings Housing Bond Success Canadian Farming Sugar Supply Bigger and Bigger Gas Utility Financing A.P.I. Award'},"Bank of Montreal repts record cash income for farmers, Jan-June...",https://query.nytimes.com/gst/abstract.html?res=9806E2D8153DE731A25756C2A9669D946092D6CF,
"{u'main': u'Canada Today: Dams, Fiddles and That New Leader Next Door'}","Canadians like their hydroelectric power, but while it may address climate change concerns, it is not without its own issues....",https://www.nytimes.com/2016/11/12/world/canada/canada-today-dams-fiddles-and-that-new-leader-next-door.html,"Canadians like their hydroelectric power, but while it may address climate change concerns, it is not without its own issues."
"{u'main': u'Canada Works to Counter Protectionist Mood of U.S. Campaign', u'print_headline': u'Canada Works to Counter Protectionist Mood of U.S. Campaign'}",Canadian diplomats are fanning out across the United States to talk up the benefits of trade with state and local leaders and counter what senior officials see as a worrying mood of protectionism swirling through the U.S. election campaign....,https://www.nytimes.com/reuters/2016/09/26/us/politics/26reuters-usa-election-canada.html,Canadian diplomats are fanning out across the United States to talk up the benefits of trade with state and local leaders and counter what senior officials see as a worrying mood of protectionism swirling through the U.S. election campaign.
"{u'main': u'Exclusive: Canadian PM Trudeau Says C$30 Billion Budget Gap Figure Not Hard Limit', u'print_headline': u'Exclusive: Canadian PM Trudeau Says C$30 Billion Budget Gap Figure Not Hard Limit'}",Canadian Prime Minister Justin Trudeau suggested on Thursday that a C$30 billion ($21 billion) budget deficit was not a hard limit as the government's focus should be on spurring economic growth....,https://www.nytimes.com/reuters/2016/05/19/business/19reuters-canada-trudeau-exclusive.html,Canadian Prime Minister Justin Trudeau suggested on Thursday that a C$30 billion ($21 billion) budget deficit was not a hard limit as the government's focus should be on spurring economic growth.
"{u'main': u""LESS CANADIAN OIL SET FOR U.S. IN '76; Ottawa Is Expected to Cut 50,000 Barrels per Day From 550,000 Estimate ALLOCATION IS WEIGHED Washington Drafts Setup to Aid Refineries That Can't Get Crude Elsewhere""}","WASHINGTON, Nov. 19-- Canada has revised downward its estimate of 1976 crude oil exports to the United States, and Washington has drafted a system for allocating that oil to American refineries that can't get crude oil elsewhere, officials disclos...",https://query.nytimes.com/gst/abstract.html?res=9400E7DE143FE63ABC4851DFB767838E669EDE,"WASHINGTON, Nov. 19-- Canada has revised downward its estimate of 1976 crude oil exports to the United States, and Washington has drafted a system for allocating that oil to American refineries that can't get crude oil elsewhere, officials disclosed today."
"{u'main': u""CANADIAN OIL CUT 'DISAPPOINTS' U.S.; Decisions Irritates U.S. Canadian Imports Declining First Official Response Ottawa Move Likely to Be a Major Topic for Trudeau Visit to Washington""}","The state Department said today that although it was aware of Canada's plans to phase out all oil exports to the United States by the nineteen-eighties, it was 'somewhat disappointed"" by he cutbacks announced yesterday by the Canadian Governnent....",https://query.nytimes.com/gst/abstract.html?res=9905EFDC1E39E73ABC4C51DFB767838F669EDE,"The state Department said today that although it was aware of Canada's plans to phase out all oil exports to the United States by the nineteen-eighties, it was 'somewhat disappointed"" by he cutbacks announced yesterday by the Canadian Governnent."
"{u'main': u'YUKON IS FAILING TO EXERT SPELL; Canada Is Trying to Revive the Pioneering Spirit', u'kicker': u'1'}","WHITEHORSE, Yukon Something has happened to the spell of the Yukon....",https://query.nytimes.com/gst/abstract.html?res=9E02EFDA1F31E43BBC4C53DFBF66838D679EDE,"WHITEHORSE, Yukon Something has happened to the spell of the Yukon."
"{u'main': u""Sidelights; In Canada, It's 'The 200' Washington's Birthday Supermail-Order Aftermath to Tragedy A Shot of Old Erin Greener Fields New Hose Miscellany""}","An article in The Canadian Journal of Economic and Political Science holds that an ""enormous economic power"" centers in fewer than 200 Canadians. Most of these men are bank directors, writes Charles A. Ashley, professor at the University of Toront...",https://query.nytimes.com/gst/abstract.html?res=9E02E1DC1330E23BBC4951DFB466838C649EDE,"An article in The Canadian Journal of Economic and Political Science holds that an ""enormous economic power"" centers in fewer than 200 Canadians. Most of these men are bank directors, writes Charles A. Ashley, professor at the University of Toronto."
"{u'main': u'Canada: Oil Train Accident Shows New Safety Rules Inadequate', u'print_headline': u'Canada: Oil Train Accident Shows New Safety Rules Inadequate'}","A fiery oil train derailment in Ontario this month suggests new safety requirements for tank cars carrying flammable liquids are inadequate, Canada's transport safety board announced Monday....",https://www.nytimes.com/aponline/2015/02/23/world/ap-cn-canada-oil-train-derails.html,"A fiery oil train derailment in Ontario this month suggests new safety requirements for tank cars carrying flammable liquids are inadequate, Canada's transport safety board announced Monday."
"{u'main': u'Former Energy Secretary Chu Joins Board of Canadian Start-Up', u'print_headline': u'Former Energy Secretary Joins Canadian Firm'}","Inventys Thermal Technologies, which takes a novel approach to carbon capture and storage, has won a vote of confidence from an influential scientist....",https://www.nytimes.com/2013/12/18/us/former-energy-secretary-chu-joins-board-of-canadian-startup.html,"Inventys Thermal Technologies, which takes a novel approach to carbon capture and storage, has won a vote of confidence from an influential scientist."
{u'main': u'CANADIAN DOLLAR NEAR U.S. PARITY; Exchange Premium Fetches Only 25 Cents on $100'},"TORONTO, April 9 -- The wife of an American who works in Canada went to the bank not long ago to cash a fortnightly check drawn on a New York bank. She asked for the proceeds in Canadian money, which she would use to pay for groceries and other ho...",https://query.nytimes.com/gst/abstract.html?res=9E02E6D81530E73BBC4852DFB266838A669EDE,"TORONTO, April 9 -- The wife of an American who works in Canada went to the bank not long ago to cash a fortnightly check drawn on a New York bank. She asked for the proceeds in Canadian money, which she would use to pay for groceries and other household items."
{u'main': u'CANADA WEIGHING A URANIUM PLAN; But Caution on Enrichment Facility Is Expressed CANADA WEIGHING A URANIUM PLAN'},"TORONTO, March 21 -- The Canadian Government has reacted cautiously to an industrialist's suggestion that a uranium-enrichment facility be built in Canada, a country with large uranium reserves....",https://query.nytimes.com/gst/abstract.html?res=9C04E0DA1530E73BBC4A51DFB566838A669EDE,"TORONTO, March 21 -- The Canadian Government has reacted cautiously to an industrialist's suggestion that a uranium-enrichment facility be built in Canada, a country with large uranium reserves."
"{u'main': u'Oil-Rail Safety Pressure Mounts as Older Tank Cars Seen in Canada', u'print_headline': u'Oil-Rail Safety Pressure Mounts as Older Tank Cars Seen in Canada'}","Political pressure to quickly improve the safety of crude oil rail shipments intensified in Washington on Thursday, while Canadian officials said two of the cars involved in the latest fiery derailment were of an older variety long faulted by regu...",https://www.nytimes.com/reuters/2014/01/09/us/09reuters-train.html,"Political pressure to quickly improve the safety of crude oil rail shipments intensified in Washington on Thursday, while Canadian officials said two of the cars involved in the latest fiery derailment were of an older variety long faulted by regulators."
"{u'main': u'STOCK AVERAGE UP BUT VOLUME SLIPS; Closing Is at 210.48 for Gain of 0.44 Point During Day -- 1,580,000 Shares Traded 48 NEW HIGHS, 10 LOWS 11 Preferred Issues at Peak -- Canadian Oils Plummet on American Exchange', u'kicker': u'1'}","Steels, motors and chemicals showed a few symptoms of underlying strength in yesterday's stock market but most of the other groups were mixed or lower in desultory trading. Volume slipped to 1,580,000 shares, from 1,810,000 on Thursday....",https://query.nytimes.com/gst/abstract.html?res=9A07E2DC1438E23BBC4152DFB066838F649EDE,"Steels, motors and chemicals showed a few symptoms of underlying strength in yesterday's stock market but most of the other groups were mixed or lower in desultory trading. Volume slipped to 1,580,000 shares, from 1,810,000 on Thursday."
"{u'main': u'DOLLAR PRESSURE GROWING IN CANADA; Production, Speculation Two Forces Pushing for Upward Revaluation of Currency TRADERS STAND TO GAIN See Big Profit if 9.09 Discount From U.S. Money Is Reduced or Wiped Out Altogether'}",Strong market influences are pressing for an upward revaluation of Canadian money. Harnessed in the first place to the rising tide of gold and dollars which is flowing to Canada in testimony of her ......,https://query.nytimes.com/gst/abstract.html?res=9E0DE1D6153AE033A05757C2A96F9C946192D6CF,Strong market influences are pressing for an upward revaluation of Canadian money. Harnessed in the first place to the rising tide of gold and dollars which is flowing to Canada in testimony of her ...
"{u'main': u'Canada Wonders, if U.S. Balks, Is Carbon Pricing Still the Answer?', u'print_headline': u'Eye on Trump, Canada Debates Carbon Pricing'}",Donald J. Trump’s stance on climate change has ignited a debate over a plan by Prime Minister Justin Trudeau to reduce carbon emissions by putting a price on them....,https://www.nytimes.com/2016/12/08/world/canada/canada-carbon-pricing-environment-energy.html,Donald J. Trump’s stance on climate change has ignited a debate over a plan by Prime Minister Justin Trudeau to reduce carbon emissions by putting a price on them.
"{u'main': u'The Closing of the Canadian Mind', u'kicker': u'Opinion', u'print_headline': u'The Closing of the Canadian Mind', u'content_kicker': u'Opinion'}","The tenure of Prime Minister Stephen Harper has seen the slow-motion erosion of the country’s reputation for open, responsible government....",https://www.nytimes.com/2015/08/16/opinion/sunday/the-closing-of-the-canadian-mind.html,"The tenure of Prime Minister Stephen Harper has seen the slow-motion erosion of the country’s reputation for open, responsible government."
{u'main': u'Private Sector; A Canadian Oilman Gives In'},"TO his admirers, James W. Buckee, the chief executive of Talisman Energy, is a smart and plain-spoken corporate leader who has done well for shareholders the last four years by putting money into an oil project in Sudan, one of the riskiest countr...",https://www.nytimes.com/2002/11/10/business/private-sector-a-canadian-oilman-gives-in.html,"TO his admirers, James W. Buckee, the chief executive of Talisman Energy, is a smart and plain-spoken corporate leader who has done well for shareholders the last four years by putting money into an oil project in Sudan, one of the riskiest countries for investment. To human-rights advocates, Dr. Buckee is an arrogant, profit-driven plunderer who has made Talisman, a leading independent oil and gas producer, complicit in propping up one of the most repressive regimes. In their view, he has helped prolong a civil war that has cost an estimated two million lives in the last 20 years."
"{u'main': u'COLD OF 8.9 SETS LOW FOR WINTER; NEW WAVE ON WAY; Entire East, Including Florida, Shivers -- Fuel Reserves Run Out, Gas Pressures Down STORMS ARE FROM CANADA Next One Expected Tomorrow -- No-Heat Complaints in City Are Highest for Week AS SUB-FREEZING TEMPERATURES HIT THE SUNNY SOUTH COLD OF 8.9 SETS LOW FOR WINTER'}",The severest cold wave of the winter chilled the country east of the Rocky Mountains yesterday and pushed the mercury here down to 8.9 degrees at 6:15 A.M --the lowest reading of the season....,https://query.nytimes.com/gst/abstract.html?res=9807E6D61F38E33BBC4E52DFB7668383659EDE,The severest cold wave of the winter chilled the country east of the Rocky Mountains yesterday and pushed the mercury here down to 8.9 degrees at 6:15 A.M --the lowest reading of the season.
"{u'main': u'For Canada, Most Noticeable Change Under Justin Trudeau Could Be Tone', u'print_headline': u'Most Noticeable Change Under Trudeau Could Be Abrupt Shift in Tone '}",Mr. Trudeau has spoken not just of policy changes but also of putting an end to Stephen Harper’s often belligerent style of politics and diplomacy....,https://www.nytimes.com/2015/10/21/world/americas/elections-canada.html,Mr. Trudeau has spoken not just of policy changes but also of putting an end to Stephen Harper’s often belligerent style of politics and diplomacy.
"{u'main': u'Riding High On a Tide of Oil; Alberta Gallops Ahead, as Eastern Canada Struggles'}","With oil prices high again, Alberta is hopping once more  but with a twist....",https://www.nytimes.com/2006/03/28/business/28alberta.html,"Canada's wild west is going corporate. In the last big energy boom in this province, during the 1970's, the card room at the Calgary Petroleum Club was so full of Texas oilmen that seats at the poker table were rarely freed up until well into the early morning hours."
"{u'main': u""Natives' Land Battles Bring a Shift in Canada Economy""}",Native bands are exerting increasing control over natural resources across vast stretches of northern Canada....,https://www.nytimes.com/2004/12/05/international/americas/05canada.html,"In this rainy land of scarlet dawns and big black bears, workers are busy constructing a 40,000-square-foot extension to a museum that sits in a bushy cove where gray whales come to eat herring and roll over the shell beach to scratch barnacles off their bellies. It is an ambitious project, not least because the hundreds of traditional masks, carvings and blankets the building is meant to display for the native Haida people still belong to some of the world's most prestigious museums. Resistance to the return of artifacts is likely, but the Haida have become used to challenging the rich and powerful, and winning."
{u'main': u'A Time of Challenging Questions for Canada; Basic Issues Changing in Canada'},"TORONTO Canada 1970: On the western and northern frontiers, the life style and comforting sentiments  of a simpler past linger, but most of the country is grappling with a complex present changing mores, urban congestion, pollution, the multinatio...",https://query.nytimes.com/gst/abstract.html?res=9F07E7D91E39EE34BC4E51DFB766838B669EDE,"TORONTO Canada 1970: On the western and northern frontiers, the life style and comforting sentiments of a simpler past linger, but most of the country is grappling with a complex present changing mores, urban congestion, pollution, the multinational corporation, federal-provincial rivalry and inflation."
{u'main': u'CANADA HUNTING CAPITAL TO KEEP ECONOMY RISING; Bright Prospects for 1960 Depend on Ability to Hold Competitive Position'},"OTTAWA -- Canada has just completed a prosperous year and embarked on what appears to be another bright economic period. However, there is cloud on the horizon: The problem of finding capital for industrial expansion....",https://query.nytimes.com/gst/abstract.html?res=9E06E4DC1238E03BA15750C1A9679C946191D6CF,"OTTAWA -- Canada has just completed a prosperous year and embarked on what appears to be another bright economic period. However, there is cloud on the horizon: The problem of finding capital for industrial expansion."
{u'main': u'CANADA TRIES OIL DECONTROL'},"Less than three months after Canada decided to phase out 11 years of control over the oil industry, the effects are beginning to show in lower prices and increased production and exports.   Before June 1, the federal and provincial governments con...",https://www.nytimes.com/1985/08/16/business/canada-tries-oil-decontrol.html,"Less than three months after Canada decided to phase out 11 years of control over the oil industry, the effects are beginning to show in lower prices and increased production and exports. Before June 1, the federal and provincial governments controlled prices, buyers and export levels. The so-called Western Accord between the federal Government and the oil-producing provinces of British Columbia, Alberta and Saskatchewan has put all those functions in the hands of the companies. The agreement, designed to provide oil companies with more cash for exploration and development, deregulated oil prices and began to phase out stiff taxes, among other things."
"{u'main': u""Corporation Affairs; Bahamas Weighing 60% Interest In Taking Over Resorts' Casinos Canada Delays Hearing On Tenneco Gas Imports Mobil Plans to Replace Jersey Catalytic Cracker Material Service to Buy Kaiser Sand-Gravel Unit Technologies Scores In Its Bid for Babcock Bethlehem Steel Plans To Close Upstate Plant RCA to Raise Price Of Color TV Tube Rohm & Haas Plant To Make Oil Additives Southland Paper Board Approves St. Regis Deal""}",Ohio Securities Comr James Hurd says bid does not violate state law (S)...,https://query.nytimes.com/gst/abstract.html?res=9A0CEFDE113FE334BC4C53DFB066838C669EDE,
"{u'main': u'Canada Builds LNG Army for West Coast, May Come Up Short', u'print_headline': u'Canada Builds LNG Army for West Coast, May Come Up Short'}","The Canadian province of British Columbia is on the brink of a liquefied natural gas boom, but a shortfall of thousands of workers is imperiling billions in investment dollars....",https://www.nytimes.com/reuters/2014/06/12/business/12reuters-canada-workers-lng-insight.html,"The Canadian province of British Columbia is on the brink of a liquefied natural gas boom, but a shortfall of thousands of workers is imperiling billions in investment dollars."
"{u'main': u'Chinese Oil Company Bids $15 Billion for Canadian Producer', u'kicker': u'DealBook', u'print_headline': u'Chinese Oil Company Bids $15 Billion for Canadian Producer'}","Through the acquisition of Calgary-based Nexen, the Chinese state-run oil giant Cnooc would gain valuable footholds in oil- and gas-producing areas in North America and around the world....",https://dealbook.nytimes.com/2012/07/23/cnooc-to-buy-nexen-for-15-billion/,
{u'main': u'The Walleye War; A Trade Dispute Roils the U.S.-Canadian Border'},"Just beyond Wolf Island, Donna Hanson was closing her fishing camp for the season, locking up tourist cabins before the ice reached across Lake of the Woods. With the ice, 14,652 islands turn into one vast winter wilderness empty but for wandering...",https://www.nytimes.com/1999/11/26/business/the-walleye-war-a-trade-dispute-roils-the-us-canadian-border.html,"Just beyond Wolf Island, Donna Hanson was closing her fishing camp for the season, locking up tourist cabins before the ice reached across Lake of the Woods. With the ice, 14,652 islands turn into one vast winter wilderness empty but for wandering deer, moose and bears. But as the late autumn light fell on faded photos of happy American anglers holding up fat trophy fish, her mood soured as she talked of her bucolic world being drawn into an international trade vortex -- spun by Nafta, the World Trade Organization and the muscle politics of the governor of neighboring Minnesota, Jesse Ventura."
{u'main': u'DEVELOPING CANADA OIL SANDS'},"Unlike the United States, where Congress cut off funding for synthetic fuels development on July 31, Canada is pressing cautiously ahead with a number of efforts to develop its substantial oil-sands resources, potentially one of the largest synthe...",https://www.nytimes.com/1985/08/27/business/developing-canada-oil-sands.html,"Unlike the United States, where Congress cut off funding for synthetic fuels development on July 31, Canada is pressing cautiously ahead with a number of efforts to develop its substantial oil-sands resources, potentially one of the largest synthetic fuel endeavors anywhere. ''It is our ace in the hole,'' explained John Zaozirny, energy minister of Alberta, the province that has most of Canada's 1,000 billion barrels of oil in known oil-sands reserves. Some of the oil from those reserves is sold as is, but most that is extracted now is synthesized into a lighter, more conventional crude. Mr. Zaozirny and industry officials say that even with today's eroding oil prices, many oil-sands developments, with their low cost and enormous resources, make economic sense -much more than coal gasification and oil-shale development make in the United States. With considerable governmental help still available on both the Federal and provincial level, they make even more."
"{u'main': u""Canada's Boom Reverberates; Resounding Boom Heard in Canada""}","MONTREAL--For Canadian business, 1972 was a rather good year, and most indications are that 1973 will be better. The two dark clouds on the economic horizon continue to be inflation and high unemployment, which presumably contributed to the Govern...",https://query.nytimes.com/gst/abstract.html?res=990DE4D8173BE533A2575BC2A9679C946290D6CF,"MONTREAL--For Canadian business, 1972 was a rather good year, and most indications are that 1973 will be better. The two dark clouds on the economic horizon continue to be inflation and high unemployment, which presumably contributed to the Government's losses at the polls three months ago."
"{u'main': u""TEXACO PLANNING TO BUY SUPERIOR; Accord Set 'in Principle' on $765,000,000 Deal for Big Oil Producer DETAILS BEING MAPPED Seller, With Wide Holdings in Venezuela and Canada, Would Be Liquidated TEXACO PLANNING TO BUY SUPERIOR""}","Texaco, Inc., is planning to buy the Superior Oil Company of California for the equivalent of $765,000,000....",https://query.nytimes.com/gst/abstract.html?res=9405E6D91E3CE63BBC4152DFB0668382649EDE,"Texaco, Inc., is planning to buy the Superior Oil Company of California for the equivalent of $765,000,000."
"{u'main': u'Fort McMurray, a Canadian Oil Boom Town, Is Left in Ashes', u'print_headline': u'A Canadian Boom Town, Left Smoldering in Ashes'}","Fast-moving wildfires have consumed entire swaths of a town that had drawn residents with fat paychecks and second chances, though some residents vow to rebuild....",https://www.nytimes.com/2016/05/09/world/americas/fort-mcmurray-fire-canada-oil-boom.html,"Fast-moving wildfires have consumed entire swaths of a town that had drawn residents with fat paychecks and second chances, though some residents vow to rebuild."
"{u'main': u""Corporation Affairs; Cook Delays Plan to Go Private; Stock Falls by 7 to 16 on Amex Becton, Dickinson Cites $32,000 Paid Improperly Edgington Oil Declares First Liquidation Payout Spanish Order Received By Westinghouse Electric Polaroid Suing Kodak In Canada on Patents American Express Lifts Its Dividend by 5c, to 25c Hudson's Bay Oil Error Continental Oil Work Lufthansa Buys 2 Planes Minnesota Pipe Line Plan""}",begins voluntary self-liquidation to stockholders (S)...,https://query.nytimes.com/gst/abstract.html?res=9E03E4DF103CE334BC4051DFBF66838D669EDE,
"{u'main': u""Corporation Affairs; Boeing Back in Canadian Bidding Foster Wheeler Receives Contracts Rolls-Royce Plans New Engine Line Canada Denies Use Of 'Westinghouse' Eaton Head Sees Foreign Role Steady Alcan Closing Three Smelters Cooper Gets Order Shell Unit Reports North Sea Well Renault Sees Gains In 1976 Prospects""}",Canadian Govt refuses to let WCI Canada use trademark on appliances in Canada 'at this time'; says Westinghouse Canada remains registered user in Canada of trademark; White Consol claimed control of Westinghouse trademark in Canada after it purcha...,https://query.nytimes.com/gst/abstract.html?res=9802E2D7163FE334BC4B53DFB066838D669EDE,
"{u'main': u'Canada Fears Inflation, Not Oil'}","OTTAWA - Unlike many of her friends and neighbors, Canada probably has enough oil this winter, or nearly enough, and inflation is the only really dark cloud on the economic horizon, as this snow-covered capital looks with guarded optimism into the...",https://query.nytimes.com/gst/abstract.html?res=9E07E2DA103EEE37A25754C2A9679C946590D6CF,"OTTAWA - Unlike many of her friends and neighbors, Canada probably has enough oil this winter, or nearly enough, and inflation is the only really dark cloud on the economic horizon, as this snow-covered capital looks with guarded optimism into the new year."
"{u'main': u'Obama, Justin Trudeau and Enrique Pe\xf1a Nieto Focus on Climate, Both Political and Global', u'print_headline': u'Canada Summit Meeting Focuses on Climate, Both Political and Global'}","The three North American leaders met in Ottawa, focusing on climate change and the ripples from Britain’s vote, and disavowed nativist political currents....",https://www.nytimes.com/2016/06/30/world/americas/obama-justin-trudeau-canada-mexico.html,"The three North American leaders met in Ottawa, focusing on climate change and the ripples from Britain’s vote, and disavowed nativist political currents."
{u'main': u'Mountains of Canadian Trash Are Hauled to Dumps in U.S.'},"Canadian bacon, beer and whisky are staples among Americans with a taste for luxury. But here in western New York, the latest Canadian export has brought mostly grief.   From across the Canadian border, waste paper, rotten food and the flotsam of ...",https://www.nytimes.com/1991/11/27/us/mountains-of-canadian-trash-are-hauled-to-dumps-in-us.html,"Canadian bacon, beer and whisky are staples among Americans with a taste for luxury. But here in western New York, the latest Canadian export has brought mostly grief. From across the Canadian border, waste paper, rotten food and the flotsam of countless Ontario businesses are arriving in what amounts to a rolling pipeline of mud-splashed tractor-trailers. In their wake has come anger about the unpublicized change in Federal rules that made it possible, and a growing effort in Congress to impose tariffs on the trash, despite warnings about provoking a trade war."
